groupId,count,implementation,testImplementation,androidTestImplementation,kapt,classpath,api,annotationProcessor,compile,compileOnly,testCompile,testRuntimeOnly,testRuntime,runtimeOnly
com.avito.android.buildlogic,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.gradle.enterprise,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.harawata,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.andreapivetta.kolor,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.drewnoakes,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.Benjozork,1,1,0,0,0,0,0,0,0,0,0,0,0,0
me.kgustave,1,0,0,0,0,0,0,0,0,1,0,0,0,0
org.lesscss,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.google.flatbuffers,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.splunk.logging,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.tinder.statemachine,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kcache,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.github.gabrielshanahan,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.google.javascript,2,0,0,0,0,0,0,0,1,1,0,0,0,0
org.jboss.resteasy,1,0,1,0,0,0,0,0,0,0,0,0,0,0
io.github.serpro69,1,1,0,0,0,0,0,0,0,0,0,0,0,0
co.elastic.apm,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.github.jojoldu.spring-batch-querydsl,1,0,0,0,0,0,1,0,0,0,0,0,0,0
io.zipkin.java,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.github.mongobee,1,0,0,0,0,0,0,0,1,0,0,0,0,0
de.gesellix,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.github.hasanguner,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.github.scribejava,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.findify,1,0,0,0,0,0,0,0,0,0,1,0,0,0
dev.inmo,5,0,0,0,0,0,5,0,0,0,0,0,0,0
com.github.runelite.runelite,1,1,0,0,0,0,0,0,0,0,0,0,0,0
jakarta.validation,3,3,0,0,0,0,0,0,0,0,0,0,0,0
org.keycloak,3,2,1,0,0,0,0,0,0,0,0,0,0,0
net.nemerosa.ontrack,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.oliverspryn.gradle,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.github.allbegray,1,1,0,0,0,0,0,0,0,0,0,0,0,0
dev.architectury,2,2,0,0,0,0,0,0,0,0,0,0,0,0
me.lovesasuna,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.hibernate.orm,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.intuit.sdp,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.intuit.ssp,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.furhatrobotics.furhatos,9,0,0,0,0,0,0,0,9,0,0,0,0,0
org.rewedigital.voice,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.github.bopbi.rxwsocket,1,0,0,0,0,0,0,0,1,0,0,0,0,0
net.javacrumbs.shedlock,2,1,0,0,0,0,1,0,0,0,0,0,0,0
org.simpleflatmapper,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.opentelemetry,2,2,0,0,0,0,0,0,0,0,0,0,0,0
io.minio,1,0,0,0,0,0,1,0,0,0,0,0,0,0
javax.el,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.andreinc,1,0,1,0,0,0,0,0,0,0,0,0,0,0
com.fasterxml.jackson.jaxrs,23,1,0,0,0,0,12,0,10,0,0,0,0,0
org.apache.jena,2,0,0,0,0,0,0,0,2,0,0,0,0,0
com.github.jrachiele,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.github.JetBrains.projector-server,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.gradle,2,1,0,0,0,0,0,0,0,1,0,0,0,0
de.mannodermaus.junit5,1,0,0,1,0,0,0,0,0,0,0,0,0,0
com.utopia-rise,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.JetBrains-Research,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.csabasulyok,1,0,0,0,0,1,0,0,0,0,0,0,0,0
org.jzy3d,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.breandan.T-SNE-Java,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.github.vovak,1,1,0,0,0,0,0,0,0,0,0,0,0,0
de.mpicbg.scicomp,6,0,0,0,0,0,0,0,6,0,0,0,0,0
com.github.holgerbrandl.krangl,4,0,0,0,0,0,0,0,4,0,0,0,0,0
com.github.twosigma,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ml.dmlc,1,0,0,0,0,0,0,0,1,0,0,0,0,0
mezz.jei,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.blamejared,1,0,0,0,0,0,0,0,1,0,0,0,0,0
slimeknights.mantle,1,0,0,0,0,0,0,0,1,0,0,0,0,0
slimeknights,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.mod-buildcraft,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.processing,6,0,0,0,0,0,0,0,6,0,0,0,0,0
org.webbitserver,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.soywiz.korlibs.korge2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.soywiz.korlibs.korgw,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.soywiz.korlibs.korvi,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.soywiz.korlibs.korau,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.soywiz.korlibs.kds,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.soywiz.korlibs.korma,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.r3.corda.lib.contracts,1,0,0,0,0,0,0,0,1,0,0,0,0,0
kr.heartpattern,2,0,0,0,2,0,0,0,0,0,0,0,0,0
com.hypirion,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.graylog.repackaged,2,2,0,0,0,0,0,0,0,0,0,0,0,0
org.araqnid,4,0,4,0,0,0,0,0,0,0,0,0,0,0
net.folivo,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.soywiz.korlibs.krypto,2,2,0,0,0,0,0,0,0,0,0,0,0,0
io.github.zeroone3010,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.autodesk,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ru.mipt.npm,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.github.Ricky12Awesome,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.devrieze,2,2,0,0,0,0,0,0,0,0,0,0,0,0
org.basinmc.chloramine,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.spotbugs,2,0,0,0,0,0,0,0,0,2,0,0,0,0
java3d,2,0,0,0,0,0,1,0,1,0,0,0,0,0
com.paulscode,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.github.czyzby,22,0,0,0,0,0,0,0,22,0,0,0,0,0
dev.whyoleg.kamp,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.gedoor,1,1,0,0,0,0,0,0,0,0,0,0,0,0
cn.wanghaomiao,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.julienviet,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.jetbrains.intellij.deps,2,1,0,0,0,0,0,0,0,1,0,0,0,0
id.jasoet,1,0,0,0,0,0,0,0,1,0,0,0,0,0
pl.pragmatists,31,0,1,30,0,0,0,0,0,0,0,0,0,0
com.jaredsburrows,1,0,0,0,0,1,0,0,0,0,0,0,0,0
io.github.cdsap,1,0,0,0,0,1,0,0,0,0,0,0,0,0
me.serce,1,0,0,0,0,0,0,0,1,0,0,0,0,0
de.ruedigermoeller,2,1,0,0,0,0,0,0,1,0,0,0,0,0
com.github.SvenWoltmann,1,1,0,0,0,0,0,0,0,0,0,0,0,0
br.com.devsrsouza.eventkt,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.xwray,2,2,0,0,0,0,0,0,0,0,0,0,0,0
org.jvnet.staxex,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.cookpad.android.licensetools,1,0,0,0,0,1,0,0,0,0,0,0,0,0
net.greghaines,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.deepmedia.tools,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.github.yalantis,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.shipkit,2,0,0,0,0,2,0,0,0,0,0,0,0,0
com.netflix.spinnaker.kork,5,3,2,0,0,0,0,0,0,0,0,0,0,0
net.opacapp,2,2,0,0,0,0,0,0,0,0,0,0,0,0
ru.beryukhov,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.tulskiy,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.airhacks,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.frice,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.juanchosaravia.autodsl,2,0,0,0,1,0,1,0,0,0,0,0,0,0
com.thinkinglogic.builder,2,0,0,0,1,0,0,0,1,0,0,0,0,0
$accounts_release_group,2,2,0,0,0,0,0,0,0,0,0,0,0,0
$confidential_id_release_group,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.logback-extensions,3,2,0,0,0,0,1,0,0,0,0,0,0,0
com.testerum,24,23,0,0,0,0,1,0,0,0,0,0,0,0
com.github.mifmif,3,2,0,0,0,0,1,0,0,0,0,0,0,0
com.github.oowekyala.treeutils,1,0,0,0,0,0,0,0,0,0,1,0,0,0
com.github.sedovalx.gradle,2,0,0,0,0,2,0,0,0,0,0,0,0,0
net.milosvasic.groot,1,0,0,0,0,1,0,0,0,0,0,0,0,0
org.hexworks.cobalt,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.bitbucket.lykke,2,0,0,0,0,0,0,0,2,0,0,0,0,0
ch.obermuhlner,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.r3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
com.aurelienribon,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.sudoplay.joise,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.esotericsoftware.minlog,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.github.zensum,2,0,0,0,0,0,0,0,2,0,0,0,0,0
me.gosimple,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.amdelamar,1,0,0,0,0,0,0,0,1,0,0,0,0,0
io.github.http-builder-ng,3,0,2,0,0,0,0,0,0,0,1,0,0,0
xerces,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.specs2,2,0,0,0,0,0,0,0,2,0,0,0,0,0
org.scala-lang.modules,2,0,0,0,0,0,0,0,2,0,0,0,0,0
org.cthul,1,0,1,0,0,0,0,0,0,0,0,0,0,0
leiningen-core,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.sonatype.aether,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.github.rholder,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.scalatestplus,1,0,0,0,0,0,0,0,0,0,1,0,0,0
au.com.dius.pact.provider,1,0,0,0,0,1,0,0,0,0,0,0,0,0
ws.unfiltered,1,1,0,0,0,0,0,0,0,0,0,0,0,0
gradle.plugin.com.athaydes.wasm,2,0,0,0,0,2,0,0,0,0,0,0,0,0
com.github.beyondeye.graphkool,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.amazonaws.serverless,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.intuit.karate,3,0,3,0,0,0,0,0,0,0,0,0,0,0
com.lightstreamer,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.github.detro.ghostdriver,1,0,0,0,0,0,0,0,1,0,0,0,0,0
de.ffuf.kotlin.multiplatform.processor,1,0,0,0,0,1,0,0,0,0,0,0,0,0
de.ffuf.kotlin.multiplatform.annotations,2,1,0,0,0,0,0,0,1,0,0,0,0,0
com.memtrip.eos-jvm,5,0,0,0,1,0,0,0,3,0,1,0,0,0
org.osmdroid,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.openrndr.extra,3,0,0,0,0,0,0,0,2,0,0,0,0,1
com.github.edwinRNDR,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.onebusaway,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.nfeld.jsonpathlite,1,1,0,0,0,0,0,0,0,0,0,0,0,0
de.hglabor,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.luckperms,1,0,0,0,0,0,0,0,0,1,0,0,0,0
com.github.BugsBunnyBR,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.musichin.reactivelivedata,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.lewik.klog,4,2,0,0,0,0,0,0,2,0,0,0,0,0
ai.djl,2,2,0,0,0,0,0,0,0,0,0,0,0,0
ai.djl.mxnet,2,0,0,0,0,0,0,0,0,0,0,0,0,2
com.github.rarnu,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.bloder,2,1,0,0,0,1,0,0,0,0,0,0,0,0
org.sufficientlysecure,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.github.rehacktive,1,0,0,0,0,0,1,0,0,0,0,0,0,0
it.sephiroth.android.library.imagezoom,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.dlazaro66.qrcodereaderview,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.borjabravo,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.google.dexmaker,2,0,0,2,0,0,0,0,0,0,0,0,0,0
net.ltgt.gradle.incap,2,0,0,0,1,0,0,0,1,0,0,0,0,0
ch.acra,3,3,0,0,0,0,0,0,0,0,0,0,0,0
io.bluebank.braid,1,0,0,0,0,0,0,0,1,0,0,0,0,0
junit-addons,1,0,1,0,0,0,0,0,0,0,0,0,0,0
com.neva.gradle,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.sling,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.ubertob.kondor,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.example,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.example.lib.arithmetic,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.example.lib.strings,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.indeed,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.github.samtools,2,0,0,0,0,0,0,0,2,0,0,0,0,0
me.theghostin,1,1,0,0,0,0,0,0,0,0,0,0,0,0
br.danfma.kodando,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.googlecode.matrix-toolkits-java,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.jblas,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.klarna.mobile,1,1,0,0,0,0,0,0,0,0,0,0,0,0
gradle.plugin.com.google.cloud.tools,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.atlassian.fugue,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ru.hh.plugins.build_logic,12,12,0,0,0,0,0,0,0,0,0,0,0,0
ru.hh.plugins.gradle,2,2,0,0,0,0,0,0,0,0,0,0,0,0
$spirvCross,1,0,0,0,0,0,0,0,0,0,0,0,0,1
io.rsocket,2,2,0,0,0,0,0,0,0,0,0,0,0,0
fabric-loom,1,0,0,0,0,1,0,0,0,0,0,0,0,0
dev.forkhandles,2,0,2,0,0,0,0,0,0,0,0,0,0,0
net.akehurst.language,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.haulmont.gradle,3,0,0,0,0,3,0,0,0,0,0,0,0,0
curse.maven,1,0,0,0,0,0,0,0,0,1,0,0,0,0
xpp3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.eclipsesource.minimal-json,2,0,0,0,0,0,0,0,2,0,0,0,0,0
com.github.Bios-Marcel,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.github.albfernandez,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.bugvm,3,0,0,0,0,1,0,0,2,0,0,0,0,0
dev.zacsweers.redacted,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.google.endpoints,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.github.pwittchen,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.leinardi.android,1,1,0,0,0,0,0,0,0,0,0,0,0,0
me.zhanghai.android.materialprogressbar,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.broadinstitute,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.carrotsearch,2,0,0,0,0,0,1,0,1,0,0,0,0,0
nz.ac.waikato.cms.weka,3,0,0,0,0,0,0,0,3,0,0,0,0,0
org.gradle.kotlin.dsl.samples.source-control,1,1,0,0,0,0,0,0,0,0,0,0,0,0
composite-builds,1,0,0,0,0,0,0,0,1,0,0,0,0,0
it.skrape,3,2,0,0,0,0,0,0,1,0,0,0,0,0
org.tachiyomi,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.jakewharton.rxrelay,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.squareup.duktape,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.tachiyomiorg,4,4,0,0,0,0,0,0,0,0,0,0,0,0
com.github.junrar,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.github.inorichi.storio,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.github.requery,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.tfcporciuncula.flow-preferences,1,1,0,0,0,0,0,0,0,0,0,0,0,0
info.android15.nucleus,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.github.inorichi.injekt,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.gpanther,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.dmytrodanylyk.android-process-button,1,1,0,0,0,0,0,0,0,0,0,0,0,0
eu.davidea,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.nightlynexus.viewstatepageradapter,1,1,0,0,0,0,0,0,0,0,0,0,0,0
dev.chrisbanes.insetter,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.github.reactivecircus.flowbinding,5,5,0,0,0,0,0,0,0,0,0,0,0,0
com.github.zellius,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.mikepenz.aboutlibraries.plugin,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.hivemq,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.paho,1,1,0,0,0,0,0,0,0,0,0,0,0,0
$batikGroupId,2,0,0,0,0,0,2,0,0,0,0,0,0,0
$tiffioGroupId,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.hadoop,9,2,0,0,0,0,0,0,7,0,0,0,0,0
org.apache.hive,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.apache.parquet,2,0,0,0,0,0,0,0,2,0,0,0,0,0
net.bramp.ffmpeg,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.burst-apps-team,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.googlecode.plist,2,0,0,0,0,0,2,0,0,0,0,0,0,0
com.github.ulisesbocchio,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.jolokia,3,1,0,0,0,0,1,0,1,0,0,0,0,0
net.dongliu,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.vmware,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.tencent.devops.ci-plugins,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.tencent.bkrepo,2,0,0,0,0,0,2,0,0,0,0,0,0,0
org.apache.xmlrpc,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.redline-rpm,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.skywalking,2,2,0,0,0,0,0,0,0,0,0,0,0,0
org.openpnp,1,1,0,0,0,0,0,0,0,0,0,0,0,0
de.jensklingenberg.nativedemo,1,0,0,0,0,0,0,0,1,0,0,0,0,0
de.jensklingenberg.ktorfit,1,0,0,0,0,0,0,0,1,0,0,0,0,0
de.jensklingenberg.mpapt.testAnnotations,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.daimajia.swipelayout,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.ahorn,1,1,0,0,0,0,0,0,0,0,0,0,0,0
me.tatarka.assertk,1,0,1,0,0,0,0,0,0,0,0,0,0,0
com.github.hazendaz,1,0,0,0,0,1,0,0,0,0,0,0,0,0
org.powernukkit.fastutil,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.minecrell,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.hawt,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.grey-panther,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.gotson,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.github.jai-imageio,1,0,0,0,0,0,0,0,0,0,0,0,0,1
com.jakewharton.byteunits,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.qiniu,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.baidu,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.xqbase,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.relops,2,0,0,0,0,0,0,0,2,0,0,0,0,0
com.github.pagehelper,3,0,0,0,0,0,0,0,3,0,0,0,0,0
io.eventuate.tram.sagas,9,9,0,0,0,0,0,0,0,0,0,0,0,0
io.eventuate.tram.core,21,21,0,0,0,0,0,0,0,0,0,0,0,0
org.jodd,2,0,0,0,0,0,2,0,0,0,0,0,0,0
gradle.plugin.pl.squirrel,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.google.api.graphql,2,0,0,0,0,0,0,0,2,0,0,0,0,0
com.github.vjames19,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.bennyhuo.java,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.shopify,1,1,0,0,0,0,0,0,0,0,0,0,0,0
eu.michael-simons.neo4j,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.thedeanda,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.j2html,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.l33tlabs.twl,1,0,0,0,0,0,1,0,0,0,0,0,0,0
io.xol.enklume,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.github.Hugobros3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.hjson,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.googlecode.concurrent-locks,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.partiql,2,1,0,0,0,0,1,0,0,0,0,0,0,0
io.github.pcmind,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.dsrees,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.epam.drill,15,7,8,0,0,0,0,0,0,0,0,0,0,0
com.epam.drill.ktor,3,1,2,0,0,0,0,0,0,0,0,0,0,0
org.apache.bcel,3,1,2,0,0,0,0,0,0,0,0,0,0,0
com.github.vidstige,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.y9san9,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.github.mojtabaebadi,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.justneon33,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.bennyhuo.aptutils,1,0,0,0,0,0,1,0,0,0,0,0,0,0
de.huxhorn.lilith,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.sarxos,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.openjfx,1,0,0,0,0,1,0,0,0,0,0,0,0,0
net.sourceforge.streamsupport,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.parceler,4,2,0,0,1,0,0,1,0,0,0,0,0,0
androidx.databinding,2,0,0,0,2,0,0,0,0,0,0,0,0,0
com.github.trevjonez.Kontrast,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.github.thake.logminer,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.openhft,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.oracle.ojdbc,1,0,0,0,0,0,0,0,0,0,0,1,0,0
com.github.hatboysam,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.netflix.nfgraph,1,0,0,0,0,0,0,0,1,0,0,0,0,0
io.github.reactivecircus.blueprint,1,0,0,0,0,0,1,0,0,0,0,0,0,0
androidx.viewpager,2,2,0,0,0,0,0,0,0,0,0,0,0,0
org.ghrobotics,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.fazecast,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.sun.xml.security,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.yanzhenjie,2,2,0,0,0,0,0,0,0,0,0,0,0,0
jakarta.el,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.sk89q.worldedit,1,0,0,0,0,0,0,0,0,1,0,0,0,0
io.zipkin.reporter2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
pt.davidafsilva.apple,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.pgreze,1,0,0,0,0,0,1,0,0,0,0,0,0,0
io.github.rburgst,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.minidns,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.jsonld-java,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.locationtech.jts.io,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tec.units,1,0,0,0,0,0,1,0,0,0,0,0,0,0
gradle.plugin.com.ewerk.gradle.plugins,1,0,0,0,0,1,0,0,0,0,0,0,0,0
gradle.plugin.com.github.ksoichiro,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.github.fakemongo,1,0,0,0,0,0,0,0,0,0,1,0,0,0
com.github.briandilley.jsonrpc4j,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.github.cqjjjzr,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.iharder.dnd,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.bulenkov,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.bennyhuo.kotlin,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.thisptr,1,1,0,0,0,0,0,0,0,0,0,0,0,0
de.fayard,1,0,0,0,0,1,0,0,0,0,0,0,0,0
net.benwoodworth.localeconfig,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.nex3z,1,1,0,0,0,0,0,0,0,0,0,0,0,0
